Time	RPM
41.185547	39.221527	
41.187500	39.221851	
41.189453	39.222214	
41.191406	39.222616	
41.193359	39.223057	
41.195312	39.223538	
41.197266	39.224058	
41.199219	39.224563	
41.201172	39.225054	
41.203125	39.225530	
41.205078	39.225991	
41.207031	39.226437	
41.208984	39.226869	
41.210938	39.227286	
41.212891	39.227688	
41.214844	39.228076	
41.216797	39.228449	
41.218750	39.228807	
41.220703	39.229150	
41.222656	39.229479	
41.224609	39.229793	
41.226562	39.230092	
41.228516	39.230377	
41.230469	39.230647	
41.232422	39.230902	
41.234375	39.231170	
41.236328	39.231449	
41.238281	39.231741	
41.240234	39.232045	
41.242188	39.232361	
41.244141	39.232689	
41.246094	39.233029	
41.248047	39.233380	
41.250000	39.233717	
41.251953	39.234065	
41.253906	39.234426	
41.255859	39.234798	
41.257812	39.235182	
41.259766	39.235579	
41.261719	39.235987	
41.263672	39.236408	
41.265625	39.236841	
41.267578	39.237286	
41.269531	39.237744	
41.271484	39.238213	
41.273438	39.238695	
41.275391	39.239188	
41.277344	39.239694	
41.279297	39.240211	
41.281250	39.240741	
41.283203	39.241255	
41.285156	39.241754	
41.287109	39.242238	
41.289062	39.242707	
41.291016	39.243161	
41.292969	39.243600	
41.294922	39.244023	
41.296875	39.244431	
41.298828	39.244825	
41.300781	39.245203	
41.302734	39.245566	
41.304688	39.245914	
41.306641	39.246246	
41.308594	39.246564	
41.310547	39.246867	
41.312500	39.247154	
41.314453	39.247426	
41.316406	39.247683	
41.318359	39.247952	
41.320312	39.248233	
41.322266	39.248525	
41.324219	39.248830	
41.326172	39.249145	
41.328125	39.249473	
41.330078	39.249811	
41.332031	39.250161	
41.333984	39.250496	
41.335938	39.250815	
41.337891	39.251146	
41.339844	39.251488	
41.341797	39.251841	
41.343750	39.252207	
41.345703	39.252584	
41.347656	39.252972	
41.349609	39.253372	
41.351562	39.253785	
41.353516	39.254182	
41.355469	39.254564	
41.357422	39.254930	
41.359375	39.255282	
41.361328	39.255619	
41.363281	39.255940	
41.365234	39.256246	
41.367188	39.256537	
41.369141	39.256840	
41.371094	39.257155	
41.373047	39.257482	
41.375000	39.257820	
41.376953	39.258169	
41.378906	39.258531	
41.380859	39.258904	
41.382812	39.259288	
41.384766	39.259656	
41.386719	39.260010	
41.388672	39.260347	
41.390625	39.260669	
41.392578	39.260976	
41.394531	39.261267	
41.396484	39.261542	
41.398438	39.261802	
41.400391	39.262046	
41.402344	39.262302	
41.404297	39.262569	
41.406250	39.262874	
41.408203	39.263218	
41.410156	39.263600	
41.412109	39.264020	
41.414062	39.264479	
41.416016	39.264975	
41.417969	39.265484	
41.419922	39.266003	
41.421875	39.266507	
41.423828	39.266995	
41.425781	39.267468	
41.427734	39.267926	
41.429688	39.268367	
41.431641	39.268794	
41.433594	39.269204	
41.435547	39.269600	
41.437500	39.269979	
41.439453	39.270343	
41.441406	39.270692	
41.443359	39.271025	
41.445312	39.271342	
41.447266	39.271644	
41.449219	39.271930	
41.451172	39.272201	
41.453125	39.272483	
41.455078	39.272777	
41.457031	39.273109	
41.458984	39.273479	
41.460938	39.273887	
41.462891	39.274334	
41.464844	39.274819	
41.466797	39.275342	
41.468750	39.275877	
41.470703	39.276423	
41.472656	39.276953	
41.474609	39.277468	
41.476562	39.277967	
41.478516	39.278451	
41.480469	39.278919	
41.482422	39.279372	
41.484375	39.279809	
41.486328	39.280258	
41.488281	39.280718	
41.490234	39.281189	
41.492188	39.281671	
41.494141	39.282165	
41.496094	39.282670	
41.498047	39.283186	
41.500000	39.283712	
41.501953	39.284223	
41.503906	39.284718	
41.505859	39.285197	
41.507812	39.285660	
41.509766	39.286107	
41.511719	39.286538	
41.513672	39.286954	
41.515625	39.287353	
41.517578	39.287736	
41.519531	39.288130	
41.521484	39.288535	
41.523438	39.288951	
41.525391	39.289405	
41.527344	39.289896	
41.529297	39.290426	
41.531250	39.290993	
41.533203	39.291598	
41.535156	39.292214	
41.537109	39.292841	
41.539062	39.293479	
41.541016	39.294100	
41.542969	39.294706	
41.544922	39.295296	
41.546875	39.295870	
41.548828	39.296428	
41.550781	39.296970	
41.552734	39.297496	
41.554688	39.298006	
41.556641	39.298500	
41.558594	39.298978	
41.560547	39.299440	
41.562500	39.299887	
41.564453	39.300317	
41.566406	39.300731	
41.568359	39.301129	
41.570312	39.301539	
41.572266	39.301959	
41.574219	39.302390	
41.576172	39.302832	
41.578125	39.303285	
41.580078	39.303748	
41.582031	39.304222	
41.583984	39.304707	
41.585938	39.305175	
41.587891	39.305627	
41.589844	39.306062	
41.591797	39.306481	
41.593750	39.306911	
41.595703	39.307351	
41.597656	39.307803	
41.599609	39.308264	
41.601562	39.308737	
41.603516	39.309248	
41.605469	39.309796	
41.607422	39.310382	
41.609375	39.310979	
41.611328	39.311587	
41.613281	39.312205	
41.615234	39.312834	
41.617188	39.313474	
41.619141	39.314097	
41.621094	39.314704	
41.623047	39.315294	
41.625000	39.315869	
41.626953	39.316426	
41.628906	39.316968	
41.630859	39.317493	
41.632812	39.318001	
41.634766	39.318494	
41.636719	39.318996	
41.638672	39.319510	
41.640625	39.320033	
41.642578	39.320567	
41.644531	39.321139	
41.646484	39.321748	
41.648438	39.322394	
41.650391	39.323077	
41.652344	39.323771	
41.654297	39.324475	
41.656250	39.325190	
41.658203	39.325916	
41.660156	39.326625	
41.662109	39.327317	
41.664062	39.327994	
41.666016	39.328653	
41.667969	39.329297	
41.669922	39.329924	
41.671875	39.330535	
41.673828	39.331129	
41.675781	39.331707	
41.677734	39.332268	
41.679688	39.332814	
41.681641	39.333342	
41.683594	39.333855	
41.685547	39.334351	
41.687500	39.334857	
41.689453	39.335374	
41.691406	39.335902	
41.693359	39.336440	
41.695312	39.336988	
41.697266	39.337546	
41.699219	39.338115	
41.701172	39.338694	
41.703125	39.339256	
41.705078	39.339802	
41.707031	39.340330	
41.708984	39.340842	
41.710938	39.341337	
41.712891	39.341842	
41.714844	39.342357	
41.716797	39.342883	
41.718750	39.343419	
41.720703	39.343992	
41.722656	39.344603	
41.724609	39.345251	
41.726562	39.345937	
41.728516	39.346632	
41.730469	39.347338	
41.732422	39.348055	
41.734375	39.348781	
41.736328	39.349491	
41.738281	39.350183	
41.740234	39.350860	
41.742188	39.351519	
41.744141	39.352161	
41.746094	39.352787	
41.748047	39.353396	
41.750000	39.353988	
41.751953	39.354563	
41.753906	39.355121	
41.755859	39.355663	
41.757812	39.356187	
41.759766	39.356695	
41.761719	39.357187	
41.763672	39.357688	
41.765625	39.358200	
41.767578	39.358721	
41.769531	39.359254	
41.771484	39.359823	
41.773438	39.360430	
41.775391	39.361074	
41.777344	39.361756	
41.779297	39.362448	
41.781250	39.363150	
41.783203	39.363863	
41.785156	39.364585	
41.787109	39.365291	
41.789062	39.365980	
41.791016	39.366652	
41.792969	39.367308	
41.794922	39.367946	
41.796875	39.368568	
41.798828	39.369173	
41.800781	39.369762	
41.802734	39.370333	
41.804688	39.370914	
41.806641	39.371506	
41.808594	39.372108	
41.810547	39.372719	
41.812500	39.373341	
41.814453	39.373972	
41.816406	39.374614	
41.818359	39.375265	
41.820312	39.375898	
41.822266	39.376515	
41.824219	39.377114	
41.826172	39.377697	
41.828125	39.378261	
41.830078	39.378809	
41.832031	39.379367	
41.833984	39.379934	
41.835938	39.380511	
41.837891	39.381098	
41.839844	39.381695	
41.841797	39.382302	
41.843750	39.382919	
41.845703	39.383547	
41.847656	39.384157	
41.849609	39.384751	
41.851562	39.385328	
41.853516	39.385888	
41.855469	39.386458	
41.857422	39.387038	
41.859375	39.387628	
41.861328	39.388229	
41.863281	39.388839	
41.865234	39.389459	
41.867188	39.390089	
41.869141	39.390729	
41.871094	39.391351	
41.873047	39.391956	
41.875000	39.392544	
41.876953	39.393115	
41.878906	39.393669	
41.880859	39.394205	
41.882812	39.394751	
41.884766	39.395307	
41.886719	39.395873	
41.888672	39.396475	
41.890625	39.397115	
41.892578	39.397791	
41.894531	39.398505	
41.896484	39.399255	
41.898438	39.400015	
41.900391	39.400785	
41.902344	39.401564	
41.904297	39.402326	
41.906250	39.403072	
41.908203	39.403800	
41.910156	39.404510	
41.912109	39.405204	
41.914062	39.405880	
41.916016	39.406539	
41.917969	39.407181	
41.919922	39.407805	
41.921875	39.408413	
41.923828	39.409003	
41.925781	39.409576	
41.927734	39.410131	
41.929688	39.410670	
41.931641	39.411191	
41.933594	39.411695	
41.935547	39.412182	
41.937500	39.412651	
41.939453	39.413130	
41.941406	39.413619	
41.943359	39.414118	
41.945312	39.414626	
41.947266	39.415143	
41.949219	39.415670	
41.951172	39.416234	
41.953125	39.416834	
41.955078	39.417443	
41.957031	39.418062	
41.958984	39.418690	
41.960938	39.419328	
41.962891	39.419976	
41.964844	39.420633	
41.966797	39.421273	
41.968750	39.421896	
41.970703	39.422502	
41.972656	39.423117	
41.974609	39.423742	
41.976562	39.424377	
41.978516	39.425021	
41.980469	39.425674	
41.982422	39.426338	
41.984375	39.427037	
41.986328	39.427773	
41.988281	39.428519	
41.990234	39.429273	
41.992188	39.430038	
41.994141	39.430812	
41.996094	39.431596	
41.998047	39.432389	
42.000000	39.433165	
42.001953	39.433924	
42.003906	39.434666	
42.005859	39.435391	
42.007812	39.436098	
42.009766	39.436788	
42.011719	39.437461	
42.013672	39.438117	
42.015625	39.438755	
42.017578	39.439376	
42.019531	39.439980	
42.021484	39.440567	
42.023438	39.441163	
42.025391	39.441770	
42.027344	39.442385	
42.029297	39.443011	
42.031250	39.443645	
42.033203	39.444290	
42.035156	39.444970	
42.037109	39.445687	
42.039062	39.446414	
42.041016	39.447150	
42.042969	39.447895	
42.044922	39.448651	
42.046875	39.449415	
42.048828	39.450190	
42.050781	39.450947	
42.052734	39.451687	
42.054688	39.452410	
42.056641	39.453143	
42.058594	39.453885	
42.060547	39.454637	
42.062500	39.455398	
42.064453	39.456169	
42.066406	39.456950	
42.068359	39.457739	
42.070312	39.458539	
42.072266	39.459320	
42.074219	39.460084	
42.076172	39.460830	
42.078125	39.461559	
42.080078	39.462270	
42.082031	39.462963	
42.083984	39.463638	
42.085938	39.464323	
42.087891	39.465018	
42.089844	39.465748	
42.091797	39.466516	
42.093750	39.467319	
42.095703	39.468159	
42.097656	39.469035	
42.099609	39.469948	
42.101562	39.470870	
42.103516	39.471802	
42.105469	39.472716	
42.107422	39.473612	
42.109375	39.474490	
42.111328	39.475351	
42.113281	39.476194	
42.115234	39.477020	
42.117188	39.477828	
42.119141	39.478618	
42.121094	39.479391	
42.123047	39.480146	
42.125000	39.480883	
42.126953	39.481603	
42.128906	39.482305	
42.130859	39.482990	
42.132812	39.483656	
42.134766	39.484305	
42.136719	39.484937	
42.138672	39.485551	
42.140625	39.486174	
42.142578	39.486806	
42.144531	39.487448	
42.146484	39.488099	
42.148438	39.488758	
42.150391	39.489427	
42.152344	39.490105	
42.154297	39.490819	
42.156250	39.491542	
42.158203	39.492273	
42.160156	39.493014	
42.162109	39.493764	
42.164062	39.494523	
42.166016	39.495292	
42.167969	39.496069	
42.169922	39.496829	
42.171875	39.497572	
42.173828	39.498297	
42.175781	39.499004	
42.177734	39.499693	
42.179688	39.500365	
42.181641	39.501019	
42.183594	39.501656	
42.185547	39.502275	
42.187500	39.502876	
42.189453	39.503459	
42.191406	39.504052	
42.193359	39.504654	
42.195312	39.505266	
42.197266	39.505886	
42.199219	39.506516	
42.201172	39.507154	
42.203125	39.507802	
42.205078	39.508485	
42.207031	39.509178	
42.208984	39.509879	
42.210938	39.510590	
42.212891	39.511310	
42.214844	39.512039	
42.216797	39.512777	
42.218750	39.513524	
42.220703	39.514254	
42.222656	39.514966	
42.224609	39.515688	
42.226562	39.516418	
42.228516	39.517158	
42.230469	39.517907	
42.232422	39.518665	
42.234375	39.519432	
42.236328	39.520209	
42.238281	39.520994	
42.240234	39.521761	
42.242188	39.522509	
42.244141	39.523240	
42.246094	39.523953	
42.248047	39.524648	
42.250000	39.525325	
42.251953	39.525983	
42.253906	39.526624	
42.255859	39.527273	
42.257812	39.527932	
42.259766	39.528599	
42.261719	39.529276	
42.263672	39.529961	
42.265625	39.530656	
42.267578	39.531360	
42.269531	39.532074	
42.271484	39.532769	
42.273438	39.533448	
42.275391	39.534135	
42.277344	39.534832	
42.279297	39.535537	
42.281250	39.536252	
42.283203	39.536977	
42.285156	39.537710	
42.287109	39.538452	
42.289062	39.539203	
42.291016	39.539936	
42.292969	39.540651	
42.294922	39.541347	
42.296875	39.542026	
42.298828	39.542687	
42.300781	39.543330	
42.302734	39.543954	
42.304688	39.544561	
42.306641	39.545149	
42.308594	39.545746	
42.310547	39.546352	
42.312500	39.546967	
42.314453	39.547591	
42.316406	39.548223	
42.318359	39.548864	
42.320312	39.549514	
42.322266	39.550171	
42.324219	39.550838	
42.326172	39.551513	
42.328125	39.552197	
42.330078	39.552889	
42.332031	39.553590	
42.333984	39.554300	
42.335938	39.555018	
42.337891	39.555746	
42.339844	39.556455	
42.341797	39.557147	
42.343750	39.557820	
42.345703	39.558475	
42.347656	39.559112	
42.349609	39.559731	
42.351562	39.560332	
42.353516	39.560915	
42.355469	39.561480	
42.357422	39.562027	
42.359375	39.562583	
42.361328	39.563147	
42.363281	39.563721	
42.365234	39.564303	
42.367188	39.564893	
42.369141	39.565493	
42.371094	39.566100	
42.373047	39.566717	
42.375000	39.567342	
42.376953	39.567975	
42.378906	39.568617	
42.380859	39.569268	
42.382812	39.569927	
42.384766	39.570596	
42.386719	39.571273	
42.388672	39.571958	
42.390625	39.572626	
42.392578	39.573303	
42.394531	39.573989	
42.396484	39.574683	
42.398438	39.575386	
42.400391	39.576098	
42.402344	39.576818	
42.404297	39.577547	
42.406250	39.578284	
42.408203	39.579003	
42.410156	39.579703	
42.412109	39.580385	
42.414062	39.581049	
42.416016	39.581694	
42.417969	39.582320	
42.419922	39.582928	
42.421875	39.583517	
42.423828	39.584088	
42.425781	39.584695	
42.427734	39.585337	
42.429688	39.586014	
42.431641	39.586727	
42.433594	39.587475	
42.435547	39.588259	
42.437500	39.589078	
42.439453	39.589933	
42.441406	39.590769	
42.443359	39.591586	
42.445312	39.592385	
42.447266	39.593166	
42.449219	39.593928	
42.451172	39.594672	
42.453125	39.595397	
42.455078	39.596104	
42.457031	39.596792	
42.458984	39.597462	
42.460938	39.598113	
42.462891	39.598746	
42.464844	39.599360	
42.466797	39.599956	
42.468750	39.600533	
42.470703	39.601092	
42.472656	39.601632	
42.474609	39.602154	
42.476562	39.602684	
42.478516	39.603223	
42.480469	39.603770	
42.482422	39.604325	
42.484375	39.604889	
42.486328	39.605461	
42.488281	39.606041	
42.490234	39.606629	
42.492188	39.607198	
42.494141	39.607775	
42.496094	39.608360	
42.498047	39.608954	
42.500000	39.609555	
42.501953	39.610166	
42.503906	39.610784	
42.505859	39.611411	
42.507812	39.612046	
42.509766	39.612690	
42.511719	39.613342	
42.513672	39.614002	
42.515625	39.614671	
42.517578	39.615348	
42.519531	39.616033	
42.521484	39.616727	
42.523438	39.617428	
42.525391	39.618111	
42.527344	39.618774	
42.529297	39.619419	
42.531250	39.620045	
42.533203	39.620652	
42.535156	39.621240	
42.537109	39.621809	
42.539062	39.622359	
42.541016	39.622890	
42.542969	39.623430	
42.544922	39.624004	
42.546875	39.624613	
42.548828	39.625257	
42.550781	39.625937	
42.552734	39.626651	
42.554688	39.627400	
42.556641	39.628184	
42.558594	39.628976	
42.560547	39.629750	
42.562500	39.630504	
42.564453	39.631240	
42.566406	39.631956	
42.568359	39.632654	
42.570312	39.633333	
42.572266	39.633992	
42.574219	39.634633	
42.576172	39.635282	
42.578125	39.635939	
42.580078	39.636604	
42.582031	39.637277	
42.583984	39.637958	
42.585938	39.638646	
42.587891	39.639342	
42.589844	39.640046	
42.591797	39.640730	
42.593750	39.641395	
42.595703	39.642068	
42.597656	39.642749	
42.599609	39.643437	
42.601562	39.644133	
42.603516	39.644837	
42.605469	39.645549	
42.607422	39.646269	
42.609375	39.647024	
42.611328	39.647786	
42.613281	39.648557	
42.615234	39.649336	
42.617188	39.650122	
42.619141	39.650916	
42.621094	39.651718	
42.623047	39.652528	
42.625000	39.653318	
42.626953	39.654089	
42.628906	39.654841	
42.630859	39.655573	
42.632812	39.656286	
42.634766	39.656980	
42.636719	39.657654	
42.638672	39.658309	
42.640625	39.658945	
42.642578	39.659588	
42.644531	39.660239	
42.646484	39.660898	
42.648438	39.661563	
42.650391	39.662237	
42.652344	39.662917	
42.654297	39.663605	
42.656250	39.664300	
42.658203	39.664976	
42.660156	39.665631	
42.662109	39.666267	
42.664062	39.666883	
42.666016	39.667480	
42.667969	39.668056	
42.669922	39.668613	
42.671875	39.669151	
42.673828	39.669668	
42.675781	39.670193	
42.677734	39.670724	
42.679688	39.671263	
42.681641	39.671836	
42.683594	39.672443	
42.685547	39.673084	
42.687500	39.673759	
42.689453	39.674468	
42.691406	39.675184	
42.693359	39.675907	
42.695312	39.676638	
42.697266	39.677348	
42.699219	39.678039	
42.701172	39.678710	
42.703125	39.679362	
42.705078	39.679994	
42.707031	39.680606	
42.708984	39.681225	
42.710938	39.681851	
42.712891	39.682484	
42.714844	39.683152	
42.716797	39.683853	
42.718750	39.684589	
42.720703	39.685358	
42.722656	39.686162	
42.724609	39.686972	
42.726562	39.687790	
42.728516	39.688615	
42.730469	39.689420	
42.732422	39.690206	
42.734375	39.690972	
42.736328	39.691718	
42.738281	39.692444	
42.740234	39.693150	
42.742188	39.693837	
42.744141	39.694504	
42.746094	39.695151	
42.748047	39.695779	
42.750000	39.696386	
42.751953	39.696974	
42.753906	39.697543	
42.755859	39.698091	
42.757812	39.698620	
42.759766	39.699156	
42.761719	39.699699	
42.763672	39.700249	
42.765625	39.700806	
42.767578	39.701371	
42.769531	39.701942	
42.771484	39.702520	
42.773438	39.703105	
42.775391	39.703669	
42.777344	39.704214	
42.779297	39.704738	
42.781250	39.705242	
42.783203	39.705753	
42.785156	39.706271	
42.787109	39.706796	
42.789062	39.707328	
42.791016	39.707867	
42.792969	39.708440	
42.794922	39.709047	
42.796875	39.709688	
42.798828	39.710336	
42.800781	39.710991	
42.802734	39.711652	
42.804688	39.712321	
42.806641	39.712997	
42.808594	39.713652	
42.810547	39.714287	
42.812500	39.714903	
42.814453	39.715498	
42.816406	39.716072	
42.818359	39.716627	
42.820312	39.717161	
42.822266	39.717676	
42.824219	39.718170	
42.826172	39.718671	
42.828125	39.719178	
42.830078	39.719692	
42.832031	39.720213	
42.833984	39.720741	
42.835938	39.721275	
42.837891	39.721815	
42.839844	39.722362	
42.841797	39.722888	
42.843750	39.723394	
42.845703	39.723879	
42.847656	39.724343	
42.849609	39.724787	
42.851562	39.725238	
42.853516	39.725694	
42.855469	39.726158	
42.857422	39.726627	
42.859375	39.727131	
42.861328	39.727668	
42.863281	39.728238	
42.865234	39.728842	
42.867188	39.729453	
42.869141	39.730070	
42.871094	39.730694	
42.873047	39.731324	
42.875000	39.731960	
42.876953	39.732603	
42.878906	39.733252	
42.880859	39.733907	
42.882812	39.734568	
42.884766	39.735236	
42.886719	39.735909	
42.888672	39.736588	
42.890625	39.737247	
42.892578	39.737884	
42.894531	39.738500	
42.896484	39.739096	
42.898438	39.739670	
42.900391	39.740223	
42.902344	39.740783	
42.904297	39.741348	
42.906250	39.741920	
42.908203	39.742497	
42.910156	39.743081	
42.912109	39.743671	
42.914062	39.744267	
42.916016	39.744870	
42.917969	39.745452	
42.919922	39.746014	
42.921875	39.746555	
42.923828	39.747075	
42.925781	39.747602	
42.927734	39.748135	
42.929688	39.748674	
42.931641	39.749220	
42.933594	39.749771	
42.935547	39.750329	
42.937500	39.750893	
42.939453	39.751462	
42.941406	39.752038	
42.943359	39.752620	
42.945312	39.753207	
42.947266	39.753800	
42.949219	39.754399	
42.951172	39.755003	
42.953125	39.755641	
42.955078	39.756310	
42.957031	39.756986	
42.958984	39.757667	
42.960938	39.758354	
42.962891	39.759047	
42.964844	39.759745	
42.966797	39.760450	
42.968750	39.761134	
42.970703	39.761796	
42.972656	39.762438	
42.974609	39.763085	
42.976562	39.763739	
42.978516	39.764398	
42.980469	39.765063	
42.982422	39.765734	
42.984375	39.766410	
42.986328	39.767092	
42.988281	39.767780	
42.990234	39.768446	
42.992188	39.769090	
42.994141	39.769714	
42.996094	39.770316	
42.998047	39.770896	
43.000000	39.771455	
43.001953	39.771993	
43.003906	39.772536	
43.005859	39.773085	
43.007812	39.773666	
43.009766	39.774280	
43.011719	39.774927	
43.013672	39.775606	
43.015625	39.776318	
43.017578	39.777062	
43.019531	39.777812	
43.021484	39.778568	
43.023438	39.779302	
43.025391	39.780015	
43.027344	39.780706	
43.029297	39.781376	
43.031250	39.782025	
43.033203	39.782652	
43.035156	39.783257	
43.037109	39.783842	
43.039062	39.784404	
43.041016	39.784973	
43.042969	39.785546	
43.044922	39.786126	
43.046875	39.786710	
43.048828	39.787300	
43.050781	39.787895	
43.052734	39.788495	
43.054688	39.789128	
43.056641	39.789765	
43.058594	39.790408	
43.060547	39.791057	
43.062500	39.791710	
43.064453	39.792369	
43.066406	39.793033	
43.068359	39.793703	
43.070312	39.794352	
43.072266	39.794979	
43.074219	39.795612	
43.076172	39.796250	
43.078125	39.796893	
43.080078	39.797542	
43.082031	39.798196	
43.083984	39.798855	
43.085938	39.799520	
43.087891	39.800190	
43.089844	39.800838	
43.091797	39.801464	
43.093750	39.802068	
43.095703	39.802650	
43.097656	39.803211	
43.099609	39.803749	
43.101562	39.804266	
43.103516	39.804761	
43.105469	39.805261	
43.107422	39.805793	
43.109375	39.806358	
43.111328	39.806954	
43.113281	39.807583	
43.115234	39.808244	
43.117188	39.808937	
43.119141	39.809662	
43.121094	39.810392	
43.123047	39.811127	
43.125000	39.811867	
43.126953	39.812613	
43.128906	39.813363	
43.130859	39.814118	
43.132812	39.814878	
43.134766	39.815643	
43.136719	39.816413	
43.138672	39.817187	
43.140625	39.817966	
43.142578	39.818750	
43.144531	39.819538	
43.146484	39.820332	
43.148438	39.821131	
43.150391	39.821934	
43.152344	39.822743	
43.154297	39.823530	
43.156250	39.824322	
43.158203	39.825119	
43.160156	39.825921	
43.162109	39.826728	
43.164062	39.827540	
43.166016	39.828357	
43.167969	39.829179	
43.169922	39.830005	
43.171875	39.830809	
43.173828	39.831590	
43.175781	39.832350	
43.177734	39.833087	
43.179688	39.833802	
43.181641	39.834494	
43.183594	39.835165	
43.185547	39.835813	
43.187500	39.836439	
43.189453	39.837096	
43.191406	39.837785	
43.193359	39.838506	
43.195312	39.839259	
43.197266	39.840043	
43.199219	39.840859	
43.201172	39.841706	
43.203125	39.842585	
43.205078	39.843442	
43.207031	39.844277	
43.208984	39.845089	
43.210938	39.845879	
43.212891	39.846647	
43.214844	39.847393	
43.216797	39.848116	
43.218750	39.848817	
43.220703	39.849496	
43.222656	39.850179	
43.224609	39.850867	
43.226562	39.851560	
43.228516	39.852257	
43.230469	39.852959	
43.232422	39.853665	
43.234375	39.854375	
43.236328	39.855090	
43.238281	39.855782	
43.240234	39.856478	
43.242188	39.857179	
43.244141	39.857884	
43.246094	39.858593	
43.248047	39.859307	
43.250000	39.860026	
43.251953	39.860749	
43.253906	39.861477	
43.255859	39.862210	
43.257812	39.862947	
43.259766	39.863689	
43.261719	39.864435	
43.263672	39.865186	
43.265625	39.865941	
43.267578	39.866700	
43.269531	39.867464	
43.271484	39.868205	
43.273438	39.868951	
43.275391	39.869701	
43.277344	39.870455	
43.279297	39.871214	
43.281250	39.871977	
43.283203	39.872745	
43.285156	39.873517	
43.287109	39.874294	
43.289062	39.875076	
43.291016	39.875862	
43.292969	39.876653	
43.294922	39.877449	
43.296875	39.878248	
43.298828	39.879053	
43.300781	39.879861	
43.302734	39.880674	
43.304688	39.881465	
43.306641	39.882232	
43.308594	39.882977	
43.310547	39.883700	
43.312500	39.884399	
43.314453	39.885076	
43.316406	39.885730	
43.318359	39.886362	
43.320312	39.886970	
43.322266	39.887583	
43.324219	39.888228	
43.326172	39.888903	
43.328125	39.889610	
43.330078	39.890348	
43.332031	39.891117	
43.333984	39.891917	
43.335938	39.892748	
43.337891	39.893584	
43.339844	39.894397	
43.341797	39.895187	
43.343750	39.895955	
43.345703	39.896700	
43.347656	39.897422	
43.349609	39.898122	
43.351562	39.898799	
43.353516	39.899453	
43.355469	39.900111	
43.357422	39.900774	
43.359375	39.901441	
43.361328	39.902111	
43.363281	39.902786	
43.365234	39.903465	
43.367188	39.904148	
43.369141	39.904835	
43.371094	39.905498	
43.373047	39.906139	
43.375000	39.906783	
43.376953	39.907432	
43.378906	39.908084	
43.380859	39.908740	
43.382812	39.909401	
43.384766	39.910066	
43.386719	39.910734	
43.388672	39.911434	
43.390625	39.912139	
43.392578	39.912847	
43.394531	39.913560	
43.396484	39.914276	
43.398438	39.914997	
43.400391	39.915721	
43.402344	39.916449	
43.404297	39.917155	
43.406250	39.917837	
43.408203	39.918523	
43.410156	39.919213	
43.412109	39.919907	
43.414062	39.920605	
43.416016	39.921307	
43.417969	39.922013	
43.419922	39.922723	
43.421875	39.923465	
43.423828	39.924211	
43.425781	39.924961	
43.427734	39.925715	
43.429688	39.926473	
43.431641	39.927235	
43.433594	39.928001	
43.435547	39.928771	
43.437500	39.929545	
43.439453	39.930322	
43.441406	39.931104	
43.443359	39.931888	
43.445312	39.932677	
43.447266	39.933469	
43.449219	39.934265	
43.451172	39.935064	
43.453125	39.935840	
43.455078	39.936592	
43.457031	39.937320	
43.458984	39.938052	
43.460938	39.938788	
43.462891	39.939527	
43.464844	39.940270	
43.466797	39.941016	
43.468750	39.941766	
43.470703	39.942547	
43.472656	39.943359	
43.474609	39.944174	
43.476562	39.944993	
43.478516	39.945815	
43.480469	39.946642	
43.482422	39.947471	
43.484375	39.948304	
43.486328	39.949114	
43.488281	39.949900	
43.490234	39.950663	
43.492188	39.951429	
43.494141	39.952198	
43.496094	39.952971	
43.498047	39.953748	
43.500000	39.954529	
43.501953	39.955313	
43.503906	39.956128	
43.505859	39.956973	
43.507812	39.957823	
43.509766	39.958676	
43.511719	39.959532	
43.513672	39.960393	
43.515625	39.961256	
43.517578	39.962123	
43.519531	39.962967	
43.521484	39.963787	
43.523438	39.964584	
43.525391	39.965384	
43.527344	39.966188	
43.529297	39.966995	
43.531250	39.967805	
43.533203	39.968620	
43.535156	39.969438	
43.537109	39.970287	
43.539062	39.971167	
43.541016	39.972050	
43.542969	39.972937	
43.544922	39.973828	
43.546875	39.974722	
43.548828	39.975620	
43.550781	39.976521	
43.552734	39.977399	
43.554688	39.978253	
43.556641	39.979084	
43.558594	39.979891	
43.560547	39.980674	
43.562500	39.981434	
43.564453	39.982171	
43.566406	39.982884	
43.568359	39.983573	
43.570312	39.984266	
43.572266	39.984962	
43.574219	39.985662	
43.576172	39.986392	
43.578125	39.987152	
43.580078	39.987942	
43.582031	39.988763	
43.583984	39.989613	
43.585938	39.990495	
43.587891	39.991406	
43.589844	39.992347	
43.591797	39.993292	
43.593750	39.994240	
43.595703	39.995191	
43.597656	39.996146	
43.599609	39.997103	
43.601562	39.998036	
43.603516	39.998946	
43.605469	39.999831	
43.607422	40.000693	
43.609375	40.001557	
43.611328	40.002425	
43.613281	40.003296	
43.615234	40.004170	
43.617188	40.005047	
43.619141	40.005955	
43.621094	40.006892	
43.623047	40.007860	
43.625000	40.008832	
43.626953	40.009806	
43.628906	40.010784	
43.630859	40.011765	
43.632812	40.012748	
43.634766	40.013708	
43.636719	40.014644	
43.638672	40.015556	
43.640625	40.016444	
43.642578	40.017335	
43.644531	40.018229	
43.646484	40.019127	
43.648438	40.020027	
43.650391	40.020931	
43.652344	40.021865	
43.654297	40.022829	
43.656250	40.023824	
43.658203	40.024821	
43.660156	40.025822	
43.662109	40.026826	
43.664062	40.027834	
43.666016	40.028844	
43.667969	40.029830	
