Time	RPM
12.345703	39.891777	
12.347656	39.892090	
12.349609	39.892382	
12.351562	39.892650	
12.353516	39.892896	
12.355469	39.893119	
12.357422	39.893346	
12.359375	39.893605	
12.361328	39.893895	
12.363281	39.894216	
12.365234	39.894568	
12.367188	39.894951	
12.369141	39.895366	
12.371094	39.895811	
12.373047	39.896261	
12.375000	39.896689	
12.376953	39.897093	
12.378906	39.897475	
12.380859	39.897834	
12.382812	39.898171	
12.384766	39.898485	
12.386719	39.898776	
12.388672	39.899044	
12.390625	39.899317	
12.392578	39.899621	
12.394531	39.899956	
12.396484	39.900322	
12.398438	39.900720	
12.400391	39.901149	
12.402344	39.901609	
12.404297	39.902100	
12.406250	39.902595	
12.408203	39.903068	
12.410156	39.903518	
12.412109	39.903945	
12.414062	39.904350	
12.416016	39.904732	
12.417969	39.905091	
12.419922	39.905427	
12.421875	39.905741	
12.423828	39.906059	
12.425781	39.906382	
12.427734	39.906708	
12.429688	39.907039	
12.431641	39.907373	
12.433594	39.907712	
12.435547	39.908054	
12.437500	39.908401	
12.439453	39.908724	
12.441406	39.909024	
12.443359	39.909328	
12.445312	39.909636	
12.447266	39.909948	
12.449219	39.910264	
12.451172	39.910585	
12.453125	39.910909	
12.455078	39.911237	
12.457031	39.911597	
12.458984	39.911961	
12.460938	39.912329	
12.462891	39.912701	
12.464844	39.913077	
12.466797	39.913458	
12.468750	39.913842	
12.470703	39.914230	
12.472656	39.914595	
12.474609	39.914936	
12.476562	39.915282	
12.478516	39.915632	
12.480469	39.915985	
12.482422	39.916343	
12.484375	39.916705	
12.486328	39.917071	
12.488281	39.917441	
12.490234	39.917842	
12.492188	39.918247	
12.494141	39.918657	
12.496094	39.919071	
12.498047	39.919489	
12.500000	39.919910	
12.501953	39.920336	
12.503906	39.920766	
12.505859	39.921172	
12.507812	39.921556	
12.509766	39.921916	
12.511719	39.922253	
12.513672	39.922567	
12.515625	39.922858	
12.517578	39.923126	
12.519531	39.923371	
12.521484	39.923592	
12.523438	39.923818	
12.525391	39.924047	
12.527344	39.924307	
12.529297	39.924598	
12.531250	39.924919	
12.533203	39.925271	
12.535156	39.925654	
12.537109	39.926068	
12.539062	39.926485	
12.541016	39.926906	
12.542969	39.927331	
12.544922	39.927760	
12.546875	39.928193	
12.548828	39.928630	
12.550781	39.929072	
12.552734	39.929517	
12.554688	39.929966	
12.556641	39.930447	
12.558594	39.930932	
12.560547	39.931421	
12.562500	39.931914	
12.564453	39.932411	
12.566406	39.932913	
12.568359	39.933418	
12.570312	39.933927	
12.572266	39.934413	
12.574219	39.934876	
12.576172	39.935315	
12.578125	39.935732	
12.580078	39.936125	
12.582031	39.936496	
12.583984	39.936843	
12.585938	39.937167	
12.587891	39.937468	
12.589844	39.937773	
12.591797	39.938082	
12.593750	39.938421	
12.595703	39.938791	
12.597656	39.939192	
12.599609	39.939623	
12.601562	39.940086	
12.603516	39.940579	
12.605469	39.941076	
12.607422	39.941576	
12.609375	39.942054	
12.611328	39.942508	
12.613281	39.942939	
12.615234	39.943347	
12.617188	39.943733	
12.619141	39.944095	
12.621094	39.944433	
12.623047	39.944776	
12.625000	39.945123	
12.626953	39.945500	
12.628906	39.945908	
12.630859	39.946346	
12.632812	39.946816	
12.634766	39.947316	
12.636719	39.947847	
12.638672	39.948381	
12.640625	39.948920	
12.642578	39.949435	
12.644531	39.949927	
12.646484	39.950396	
12.648438	39.950842	
12.650391	39.951265	
12.652344	39.951665	
12.654297	39.952041	
12.656250	39.952422	
12.658203	39.952806	
12.660156	39.953221	
12.662109	39.953667	
12.664062	39.954143	
12.666016	39.954651	
12.667969	39.955189	
12.669922	39.955757	
12.671875	39.956330	
12.673828	39.956906	
12.675781	39.957459	
12.677734	39.957989	
12.679688	39.958496	
12.681641	39.958980	
12.683594	39.959440	
12.685547	39.959878	
12.687500	39.960292	
12.689453	39.960711	
12.691406	39.961133	
12.693359	39.961586	
12.695312	39.962069	
12.697266	39.962583	
12.699219	39.963128	
12.701172	39.963704	
12.703125	39.964311	
12.705078	39.964921	
12.707031	39.965535	
12.708984	39.966126	
12.710938	39.966694	
12.712891	39.967238	
12.714844	39.967760	
12.716797	39.968259	
12.718750	39.968734	
12.720703	39.969186	
12.722656	39.969615	
12.724609	39.970021	
12.726562	39.970431	
12.728516	39.970845	
12.730469	39.971263	
12.732422	39.971685	
12.734375	39.972111	
12.736328	39.972541	
12.738281	39.972976	
12.740234	39.973441	
12.742188	39.973911	
12.744141	39.974385	
12.746094	39.974863	
12.748047	39.975345	
12.750000	39.975831	
12.751953	39.976321	
12.753906	39.976815	
12.755859	39.977286	
12.757812	39.977734	
12.759766	39.978158	
12.761719	39.978560	
12.763672	39.978938	
12.765625	39.979293	
12.767578	39.979625	
12.769531	39.979934	
12.771484	39.980220	
12.773438	39.980510	
12.775391	39.980804	
12.777344	39.981128	
12.779297	39.981483	
12.781250	39.981868	
12.783203	39.982285	
12.785156	39.982732	
12.787109	39.983210	
12.789062	39.983692	
12.791016	39.984177	
12.792969	39.984639	
12.794922	39.985079	
12.796875	39.985495	
12.798828	39.985888	
12.800781	39.986258	
12.802734	39.986605	
12.804688	39.986928	
12.806641	39.987256	
12.808594	39.987587	
12.810547	39.987949	
12.812500	39.988342	
12.814453	39.988766	
12.816406	39.989220	
12.818359	39.989705	
12.820312	39.990221	
12.822266	39.990740	
12.824219	39.991263	
12.826172	39.991763	
12.828125	39.992241	
12.830078	39.992695	
12.832031	39.993125	
12.833984	39.993533	
12.835938	39.993918	
12.837891	39.994279	
12.839844	39.994645	
12.841797	39.995014	
12.843750	39.995387	
12.845703	39.995763	
12.847656	39.996144	
12.849609	39.996527	
12.851562	39.996915	
12.853516	39.997305	
12.855469	39.997673	
12.857422	39.998016	
12.859375	39.998336	
12.861328	39.998660	
12.863281	39.998987	
12.865234	39.999318	
12.867188	39.999652	
12.869141	39.999990	
12.871094	40.000332	
12.873047	40.000704	
12.875000	40.001108	
12.876953	40.001514	
12.878906	40.001925	
12.880859	40.002339	
12.882812	40.002757	
12.884766	40.003178	
12.886719	40.003603	
12.888672	40.004004	
12.890625	40.004382	
12.892578	40.004736	
12.894531	40.005094	
12.896484	40.005455	
12.898438	40.005820	
12.900391	40.006188	
12.902344	40.006560	
12.904297	40.006936	
12.906250	40.007343	
12.908203	40.007780	
12.910156	40.008221	
12.912109	40.008665	
12.914062	40.009114	
12.916016	40.009565	
12.917969	40.010021	
12.919922	40.010480	
12.921875	40.010915	
12.923828	40.011327	
12.925781	40.011715	
12.927734	40.012107	
12.929688	40.012502	
12.931641	40.012901	
12.933594	40.013303	
12.935547	40.013709	
12.937500	40.014119	
12.939453	40.014532	
12.941406	40.014950	
12.943359	40.015344	
12.945312	40.015715	
12.947266	40.016063	
12.949219	40.016388	
12.951172	40.016690	
12.953125	40.016969	
12.955078	40.017225	
12.957031	40.017484	
12.958984	40.017747	
12.960938	40.018014	
12.962891	40.018285	
12.964844	40.018559	
12.966797	40.018837	
12.968750	40.019119	
12.970703	40.019404	
12.972656	40.019692	
12.974609	40.019984	
12.976562	40.020278	
12.978516	40.020604	
12.980469	40.020959	
12.982422	40.021345	
12.984375	40.021761	
12.986328	40.022207	
12.988281	40.022656	
12.990234	40.023109	
12.992188	40.023566	
12.994141	40.023998	
12.996094	40.024408	
12.998047	40.024793	
13.000000	40.025155	
13.001953	40.025494	
13.003906	40.025809	
13.005859	40.026128	
13.007812	40.026450	
13.009766	40.026775	
13.011719	40.027130	
13.013672	40.027516	
13.015625	40.027932	
13.017578	40.028378	
13.019531	40.028855	
13.021484	40.029334	
13.023438	40.029818	
13.025391	40.030304	
13.027344	40.030767	
13.029297	40.031207	
13.031250	40.031622	
13.033203	40.032015	
13.035156	40.032384	
13.037109	40.032729	
13.039062	40.033078	
13.041016	40.033430	
13.042969	40.033786	
13.044922	40.034171	
13.046875	40.034587	
13.048828	40.035033	
13.050781	40.035510	
13.052734	40.036017	
13.054688	40.036527	
13.056641	40.037040	
13.058594	40.037557	
13.060547	40.038050	
13.062500	40.038520	
13.064453	40.038966	
13.066406	40.039389	
13.068359	40.039788	
13.070312	40.040163	
13.072266	40.040542	
13.074219	40.040925	
13.076172	40.041310	
13.078125	40.041699	
13.080078	40.042092	
13.082031	40.042487	
13.083984	40.042885	
13.085938	40.043287	
13.087891	40.043664	
13.089844	40.044018	
13.091797	40.044347	
13.093750	40.044653	
13.095703	40.044962	
13.097656	40.045274	
13.099609	40.045589	
13.101562	40.045907	
13.103516	40.046228	
13.105469	40.046580	
13.107422	40.046962	
13.109375	40.047374	
13.111328	40.047789	
13.113281	40.048208	
13.115234	40.048630	
13.117188	40.049055	
13.119141	40.049483	
13.121094	40.049886	
13.123047	40.050267	
13.125000	40.050623	
13.126953	40.050955	
13.128906	40.051290	
13.130859	40.051628	
13.132812	40.051970	
13.134766	40.052314	
13.136719	40.052662	
13.138672	40.053040	
13.140625	40.053449	
13.142578	40.053887	
13.144531	40.054329	
13.146484	40.054774	
13.148438	40.055223	
13.150391	40.055674	
13.152344	40.056128	
13.154297	40.056559	
13.156250	40.056965	
13.158203	40.057348	
13.160156	40.057706	
13.162109	40.058068	
13.164062	40.058433	
13.166016	40.058801	
13.167969	40.059172	
13.169922	40.059546	
13.171875	40.059951	
13.173828	40.060386	
13.175781	40.060851	
13.177734	40.061319	
13.179688	40.061791	
13.181641	40.062265	
13.183594	40.062743	
13.185547	40.063224	
13.187500	40.063681	
13.189453	40.064114	
13.191406	40.064523	
13.193359	40.064908	
13.195312	40.065269	
13.197266	40.065606	
13.199219	40.065919	
13.201172	40.066209	
13.203125	40.066474	
13.205078	40.066742	
13.207031	40.067014	
13.208984	40.067288	
13.210938	40.067565	
13.212891	40.067872	
13.214844	40.068208	
13.216797	40.068574	
13.218750	40.068971	
13.220703	40.069369	
13.222656	40.069771	
13.224609	40.070176	
13.226562	40.070584	
13.228516	40.070968	
13.230469	40.071327	
13.232422	40.071663	
13.234375	40.071975	
13.236328	40.072263	
13.238281	40.072554	
13.240234	40.072848	
13.242188	40.073145	
13.244141	40.073445	
13.246094	40.073747	
13.248047	40.074052	
13.250000	40.074360	
13.251953	40.074671	
13.253906	40.074957	
13.255859	40.075219	
13.257812	40.075456	
13.259766	40.075669	
13.261719	40.075858	
13.263672	40.076049	
13.265625	40.076243	
13.267578	40.076440	
13.269531	40.076639	
13.271484	40.076868	
13.273438	40.077127	
13.275391	40.077416	
13.277344	40.077735	
13.279297	40.078056	
13.281250	40.078380	
13.283203	40.078707	
13.285156	40.079036	
13.287109	40.079368	
13.289062	40.079703	
13.291016	40.080040	
13.292969	40.080379	
13.294922	40.080721	
13.296875	40.081092	
13.298828	40.081492	
13.300781	40.081922	
13.302734	40.082354	
13.304688	40.082788	
13.306641	40.083225	
13.308594	40.083665	
13.310547	40.084107	
13.312500	40.084524	
13.314453	40.084918	
13.316406	40.085287	
13.318359	40.085631	
13.320312	40.085978	
13.322266	40.086328	
13.324219	40.086680	
13.326172	40.087034	
13.328125	40.087391	
13.330078	40.087777	
13.332031	40.088193	
13.333984	40.088638	
13.335938	40.089085	
13.337891	40.089534	
13.339844	40.089986	
13.341797	40.090441	
13.343750	40.090898	
13.345703	40.091331	
13.347656	40.091739	
13.349609	40.092123	
13.351562	40.092483	
13.353516	40.092845	
13.355469	40.093210	
13.357422	40.093577	
13.359375	40.093947	
13.361328	40.094319	
13.363281	40.094693	
13.365234	40.095070	
13.367188	40.095448	
13.369141	40.095802	
13.371094	40.096132	
13.373047	40.096436	
13.375000	40.096716	
13.376953	40.096970	
13.378906	40.097200	
13.380859	40.097433	
13.382812	40.097667	
13.384766	40.097904	
13.386719	40.098170	
13.388672	40.098466	
13.390625	40.098790	
13.392578	40.099144	
13.394531	40.099528	
13.396484	40.099913	
13.398438	40.100301	
13.400391	40.100691	
13.402344	40.101057	
13.404297	40.101397	
13.406250	40.101713	
13.408203	40.102004	
13.410156	40.102270	
13.412109	40.102511	
13.414062	40.102755	
13.416016	40.103001	
13.417969	40.103249	
13.419922	40.103526	
13.421875	40.103833	
13.423828	40.104169	
13.425781	40.104535	
13.427734	40.104929	
13.429688	40.105326	
13.431641	40.105726	
13.433594	40.106127	
13.435547	40.106531	
13.437500	40.106936	
13.439453	40.107344	
13.441406	40.107754	
13.443359	40.108166	
13.445312	40.108579	
13.447266	40.108995	
13.449219	40.109412	
13.451172	40.109804	
13.453125	40.110171	
13.455078	40.110512	
13.457031	40.110828	
13.458984	40.111120	
13.460938	40.111386	
13.462891	40.111626	
13.464844	40.111869	
13.466797	40.112113	
13.468750	40.112386	
13.470703	40.112689	
13.472656	40.113019	
13.474609	40.113379	
13.476562	40.113768	
13.478516	40.114185	
13.480469	40.114604	
13.482422	40.115025	
13.484375	40.115421	
13.486328	40.115792	
13.488281	40.116137	
13.490234	40.116457	
13.492188	40.116752	
13.494141	40.117022	
13.496094	40.117266	
13.498047	40.117513	
13.500000	40.117761	
13.501953	40.118038	
13.503906	40.118344	
13.505859	40.118678	
13.507812	40.119042	
13.509766	40.119434	
13.511719	40.119855	
13.513672	40.120278	
13.515625	40.120703	
13.517578	40.121129	
13.519531	40.121558	
13.521484	40.121987	
13.523438	40.122419	
13.525391	40.122852	
13.527344	40.123286	
13.529297	40.123722	
13.531250	40.124186	
13.533203	40.124652	
13.535156	40.125119	
13.537109	40.125587	
13.539062	40.126057	
13.541016	40.126529	
13.542969	40.127003	
13.544922	40.127478	
13.546875	40.127928	
13.548828	40.128353	
13.550781	40.128779	
13.552734	40.129207	
13.554688	40.129637	
13.556641	40.130069	
13.558594	40.130501	
13.560547	40.130936	
13.562500	40.131372	
13.564453	40.131836	
13.566406	40.132301	
13.568359	40.132768	
13.570312	40.133237	
13.572266	40.133707	
13.574219	40.134179	
13.576172	40.134652	
13.578125	40.135128	
13.580078	40.135578	
13.582031	40.136002	
13.583984	40.136429	
13.585938	40.136857	
13.587891	40.137287	
13.589844	40.137718	
13.591797	40.138151	
13.593750	40.138586	
13.595703	40.139021	
13.597656	40.139485	
13.599609	40.139951	
13.601562	40.140418	
13.603516	40.140887	
13.605469	40.141357	
13.607422	40.141829	
13.609375	40.142302	
13.611328	40.142777	
13.613281	40.143227	
13.615234	40.143652	
13.617188	40.144079	
13.619141	40.144507	
13.621094	40.144937	
13.623047	40.145368	
13.625000	40.145801	
13.626953	40.146235	
13.628906	40.146671	
13.630859	40.147108	
13.632812	40.147547	
13.634766	40.147986	
13.636719	40.148427	
13.638672	40.148869	
13.640625	40.149313	
13.642578	40.149757	
13.644531	40.150202	
13.646484	40.150648	
13.648438	40.151096	
13.650391	40.151544	
13.652344	40.151993	
13.654297	40.152443	
13.656250	40.152895	
13.658203	40.153347	
13.660156	40.153801	
13.662109	40.154256	
13.664062	40.154686	
13.666016	40.155117	
13.667969	40.155549	
13.669922	40.155983	
13.671875	40.156417	
13.673828	40.156853	
13.675781	40.157289	
13.677734	40.157727	
13.679688	40.158166	
13.681641	40.158605	
13.683594	40.159046	
13.685547	40.159488	
13.687500	40.159930	
13.689453	40.160374	
13.691406	40.160819	
13.693359	40.161266	
13.695312	40.161713	
13.697266	40.162135	
13.699219	40.162559	
13.701172	40.162983	
13.703125	40.163409	
13.705078	40.163836	
13.707031	40.164264	
13.708984	40.164693	
13.710938	40.165123	
13.712891	40.165555	
13.714844	40.166014	
13.716797	40.166500	
13.718750	40.167015	
13.720703	40.167558	
13.722656	40.168128	
13.724609	40.168727	
13.726562	40.169353	
13.728516	40.170007	
13.730469	40.170635	
13.732422	40.171237	
13.734375	40.171813	
13.736328	40.172363	
13.738281	40.172887	
13.740234	40.173385	
13.742188	40.173857	
13.744141	40.174303	
13.746094	40.174722	
13.748047	40.175170	
13.750000	40.175646	
13.751953	40.176149	
13.753906	40.176680	
13.755859	40.177239	
13.757812	40.177827	
13.759766	40.178441	
13.761719	40.179084	
13.763672	40.179701	
13.765625	40.180292	
13.767578	40.180857	
13.769531	40.181395	
13.771484	40.181908	
13.773438	40.182394	
13.775391	40.182855	
13.777344	40.183289	
13.779297	40.183698	
13.781250	40.184107	
13.783203	40.184517	
13.785156	40.184928	
13.787109	40.185340	
13.789062	40.185752	
13.791016	40.186165	
13.792969	40.186578	
13.794922	40.186992	
13.796875	40.187380	
13.798828	40.187768	
13.800781	40.188157	
13.802734	40.188546	
13.804688	40.188936	
13.806641	40.189327	
13.808594	40.189718	
13.810547	40.190111	
13.812500	40.190504	
13.814453	40.190898	
13.816406	40.191293	
13.818359	40.191689	
13.820312	40.192085	
13.822266	40.192483	
13.824219	40.192881	
13.826172	40.193279	
13.828125	40.193678	
13.830078	40.194077	
13.832031	40.194504	
13.833984	40.194958	
13.835938	40.195440	
13.837891	40.195949	
13.839844	40.196486	
13.841797	40.197049	
13.843750	40.197641	
13.845703	40.198233	
13.847656	40.198825	
13.849609	40.199418	
13.851562	40.200011	
13.853516	40.200605	
13.855469	40.201200	
13.857422	40.201796	
13.859375	40.202393	
13.861328	40.202990	
13.863281	40.203588	
13.865234	40.204188	
13.867188	40.204788	
13.869141	40.205388	
13.871094	40.205990	
13.873047	40.206592	
13.875000	40.207194	
13.876953	40.207798	
13.878906	40.208374	
13.880859	40.208924	
13.882812	40.209448	
13.884766	40.209945	
13.886719	40.210416	
13.888672	40.210860	
13.890625	40.211278	
13.892578	40.211670	
13.894531	40.212035	
13.896484	40.212400	
13.898438	40.212793	
13.900391	40.213213	
13.902344	40.213661	
13.904297	40.214136	
13.906250	40.214638	
13.908203	40.215168	
13.910156	40.215725	
13.912109	40.216283	
13.914062	40.216814	
13.916016	40.217319	
13.917969	40.217797	
13.919922	40.218249	
13.921875	40.218675	
13.923828	40.219074	
13.925781	40.219446	
13.927734	40.219792	
13.929688	40.220138	
13.931641	40.220512	
13.933594	40.220914	
13.935547	40.221342	
13.937500	40.221798	
13.939453	40.222282	
13.941406	40.222793	
13.943359	40.223331	
13.945312	40.223870	
13.947266	40.224383	
13.949219	40.224868	
13.951172	40.225328	
13.953125	40.225761	
13.955078	40.226167	
13.957031	40.226547	
13.958984	40.226901	
13.960938	40.227228	
13.962891	40.227556	
13.964844	40.227911	
13.966797	40.228293	
13.968750	40.228703	
13.970703	40.229140	
13.972656	40.229605	
13.974609	40.230097	
13.976562	40.230616	
13.978516	40.231163	
13.980469	40.231710	
13.982422	40.232258	
13.984375	40.232806	
13.986328	40.233354	
13.988281	40.233903	
13.990234	40.234451	
13.992188	40.235000	
13.994141	40.235522	
13.996094	40.236017	
13.998047	40.236512	
14.000000	40.237007	
14.001953	40.237502	
14.003906	40.237998	
14.005859	40.238494	
14.007812	40.238990	
14.009766	40.239487	
14.011719	40.240011	
14.013672	40.240536	
14.015625	40.241061	
14.017578	40.241586	
14.019531	40.242112	
14.021484	40.242638	
14.023438	40.243164	
14.025391	40.243690	
14.027344	40.244189	
14.029297	40.244661	
14.031250	40.245133	
14.033203	40.245606	
14.035156	40.246079	
14.037109	40.246552	
14.039062	40.247025	
14.041016	40.247499	
14.042969	40.247973	
14.044922	40.248474	
14.046875	40.248976	
14.048828	40.249478	
14.050781	40.249981	
14.052734	40.250484	
14.054688	40.250987	
14.056641	40.251490	
14.058594	40.251994	
14.060547	40.252470	
14.062500	40.252920	
14.064453	40.253369	
14.066406	40.253819	
14.068359	40.254269	
14.070312	40.254719	
14.072266	40.255170	
14.074219	40.255621	
14.076172	40.256072	
14.078125	40.256551	
14.080078	40.257030	
14.082031	40.257510	
14.083984	40.257990	
14.085938	40.258470	
14.087891	40.258950	
14.089844	40.259431	
14.091797	40.259912	
14.093750	40.260392	
14.095703	40.260873	
14.097656	40.261381	
14.099609	40.261915	
14.101562	40.262477	
14.103516	40.263065	
14.105469	40.263681	
14.107422	40.264323	
14.109375	40.264965	
14.111328	40.265608	
14.113281	40.266250	
14.115234	40.266893	
14.117188	40.267536	
14.119141	40.268179	
14.121094	40.268823	
14.123047	40.269466	
14.125000	40.270111	
14.126953	40.270782	
14.128906	40.271454	
14.130859	40.272127	
14.132812	40.272800	
14.134766	40.273473	
14.136719	40.274146	
14.138672	40.274819	
14.140625	40.275493	
14.142578	40.276139	
14.144531	40.276759	
14.146484	40.277379	
14.148438	40.277999	
14.150391	40.278619	
14.152344	40.279240	
14.154297	40.279860	
14.156250	40.280482	
14.158203	40.281103	
14.160156	40.281752	
14.162109	40.282401	
14.164062	40.283051	
14.166016	40.283701	
14.167969	40.284352	
14.169922	40.285002	
14.171875	40.285653	
14.173828	40.286304	
14.175781	40.286928	
14.177734	40.287525	
14.179688	40.288122	
14.181641	40.288719	
14.183594	40.289317	
14.185547	40.289914	
14.187500	40.290513	
14.189453	40.291111	
14.191406	40.291710	
14.193359	40.292336	
14.195312	40.292963	
14.197266	40.293590	
14.199219	40.294217	
14.201172	40.294845	
14.203125	40.295473	
14.205078	40.296101	
14.207031	40.296729	
14.208984	40.297330	
14.210938	40.297905	
14.212891	40.298479	
14.214844	40.299054	
14.216797	40.299628	
14.218750	40.300204	
14.220703	40.300779	
14.222656	40.301355	
14.224609	40.301931	
14.226562	40.302534	
14.228516	40.303139	
14.230469	40.303743	
14.232422	40.304348	
14.234375	40.304953	
14.236328	40.305558	
14.238281	40.306163	
14.240234	40.306769	
14.242188	40.307374	
14.244141	40.307980	
14.246094	40.308612	
14.248047	40.309271	
14.250000	40.309958	
14.251953	40.310671	
14.253906	40.311411	
14.255859	40.312178	
14.257812	40.312945	
14.259766	40.313713	
14.261719	40.314453	
14.263672	40.315166	
14.265625	40.315853	
14.267578	40.316512	
14.269531	40.317145	
14.271484	40.317751	
14.273438	40.318330	
14.275391	40.318909	
14.277344	40.319488	
14.279297	40.320067	
14.281250	40.320646	
14.283203	40.321225	
14.285156	40.321803	
14.287109	40.322381	
14.289062	40.322959	
14.291016	40.323510	
14.292969	40.324033	
14.294922	40.324529	
14.296875	40.325025	
14.298828	40.325520	
14.300781	40.326015	
14.302734	40.326511	
14.304688	40.327005	
14.306641	40.327500	
14.308594	40.328022	
14.310547	40.328571	
14.312500	40.329120	
14.314453	40.329668	
14.316406	40.330217	
14.318359	40.330765	
14.320312	40.331313	
14.322266	40.331861	
14.324219	40.332381	
14.326172	40.332874	
14.328125	40.333340	
14.330078	40.333805	
14.332031	40.334270	
14.333984	40.334735	
14.335938	40.335200	
14.337891	40.335665	
14.339844	40.336129	
14.341797	40.336621	
14.343750	40.337140	
14.345703	40.337658	
14.347656	40.338176	
14.349609	40.338695	
14.351562	40.339213	
14.353516	40.339730	
14.355469	40.340248	
14.357422	40.340738	
14.359375	40.341201	
14.361328	40.341636	
14.363281	40.342071	
14.365234	40.342506	
14.367188	40.342941	
14.369141	40.343375	
14.371094	40.343810	
14.373047	40.344244	
14.375000	40.344706	
14.376953	40.345194	
14.378906	40.345682	
14.380859	40.346170	
14.382812	40.346658	
14.384766	40.347146	
14.386719	40.347633	
14.388672	40.348121	
14.390625	40.348580	
14.392578	40.349013	
14.394531	40.349418	
14.396484	40.349823	
14.398438	40.350228	
14.400391	40.350632	
14.402344	40.351036	
14.404297	40.351441	
14.406250	40.351845	
14.408203	40.352276	
14.410156	40.352734	
14.412109	40.353192	
14.414062	40.353650	
14.416016	40.354107	
14.417969	40.354565	
14.419922	40.355022	
14.421875	40.355479	
14.423828	40.355936	
14.425781	40.356392	
14.427734	40.356847	
14.429688	40.357330	
14.431641	40.357838	
14.433594	40.358373	
14.435547	40.358935	
14.437500	40.359523	
14.439453	40.360110	
14.441406	40.360697	
14.443359	40.361284	
14.445312	40.361844	
14.447266	40.362376	
14.449219	40.362880	
14.451172	40.363358	
14.453125	40.363808	
14.455078	40.364231	
14.457031	40.364654	
14.458984	40.365076	
14.460938	40.365497	
14.462891	40.365945	
14.464844	40.366420	
14.466797	40.366921	
14.468750	40.367448	
14.470703	40.368002	
14.472656	40.368556	
14.474609	40.369109	
14.476562	40.369662	
14.478516	40.370187	
14.480469	40.370685	
14.482422	40.371156	
14.484375	40.371599	
14.486328	40.372016	
14.488281	40.372404	
14.490234	40.372793	
14.492188	40.373181	
14.494141	40.373569	
14.496094	40.373983	
14.498047	40.374423	
14.500000	40.374890	
14.501953	40.375384	
14.503906	40.375904	
14.505859	40.376450	
14.507812	40.377023	
14.509766	40.377622	
14.511719	40.378221	
14.513672	40.378819	
14.515625	40.379417	
14.517578	40.380014	
14.519531	40.380610	
14.521484	40.381179	
14.523438	40.381719	
14.525391	40.382232	
14.527344	40.382718	
14.529297	40.383202	
14.531250	40.383686	
14.533203	40.384169	
14.535156	40.384652	
14.537109	40.385134	
14.539062	40.385643	
14.541016	40.386178	
14.542969	40.386739	
14.544922	40.387300	
14.546875	40.387861	
14.548828	40.388420	
14.550781	40.388979	
14.552734	40.389538	
14.554688	40.390069	
14.556641	40.390571	
14.558594	40.391047	
14.560547	40.391494	
14.562500	40.391941	
14.564453	40.392387	
14.566406	40.392832	
14.568359	40.393277	
14.570312	40.393721	
14.572266	40.394192	
14.574219	40.394689	
14.576172	40.395213	
14.578125	40.395736	
14.580078	40.396259	
14.582031	40.396781	
14.583984	40.397302	
14.585938	40.397823	
14.587891	40.398343	
14.589844	40.398862	
14.591797	40.399380	
14.593750	40.399897	
14.595703	40.400440	
14.597656	40.401009	
14.599609	40.401604	
14.601562	40.402225	
14.603516	40.402845	
14.605469	40.403464	
14.607422	40.404083	
14.609375	40.404701	
14.611328	40.405290	
14.613281	40.405853	
14.615234	40.406387	
14.617188	40.406894	
14.619141	40.407373	
14.621094	40.407851	
14.623047	40.408328	
14.625000	40.408805	
14.626953	40.409280	
14.628906	40.409782	
14.630859	40.410309	
14.632812	40.410863	
14.634766	40.411442	
14.636719	40.412021	
14.638672	40.412598	
14.640625	40.413175	
14.642578	40.413751	
14.644531	40.414300	
14.646484	40.414820	
14.648438	40.415313	
14.650391	40.415778	
14.652344	40.416215	
14.654297	40.416652	
14.656250	40.417088	
14.658203	40.417523	
14.660156	40.417957	
14.662109	40.418416	
14.664062	40.418902	
14.666016	40.419414	
14.667969	40.419952	
14.669922	40.420516	
14.671875	40.421106	
14.673828	40.421722	
14.675781	40.422364	
14.677734	40.423005	
14.679688	40.423644	
14.681641	40.424283	
14.683594	40.424921	
14.685547	40.425530	
14.687500	40.426111	
14.689453	40.426665	
14.691406	40.427190	
14.693359	40.427686	
14.695312	40.428182	
14.697266	40.428677	
14.699219	40.429170	
14.701172	40.429663	
14.703125	40.430181	
14.705078	40.430726	
14.707031	40.431296	
14.708984	40.431893	
14.710938	40.432488	
14.712891	40.433083	
14.714844	40.433676	
14.716797	40.434268	
14.718750	40.434832	
14.720703	40.435368	
14.722656	40.435876	
14.724609	40.436356	
14.726562	40.436807	
14.728516	40.437230	
14.730469	40.437626	
14.732422	40.437993	
14.734375	40.438331	
14.736328	40.438669	
14.738281	40.439005	
14.740234	40.439340	
14.742188	40.439674	
14.744141	40.440006	
14.746094	40.440364	
14.748047	40.440748	
14.750000	40.441156	
14.751953	40.441591	
14.753906	40.442051	
14.755859	40.442536	
14.757812	40.443047	
14.759766	40.443584	
14.761719	40.444119	
14.763672	40.444652	
14.765625	40.445184	
14.767578	40.445687	
14.769531	40.446162	
14.771484	40.446608	
14.773438	40.447026	
14.775391	40.447415	
14.777344	40.447776	
14.779297	40.448134	
14.781250	40.448492	
14.783203	40.448848	
14.785156	40.449229	
14.787109	40.449636	
14.789062	40.450069	
14.791016	40.450527	
14.792969	40.451010	
14.794922	40.451492	
14.796875	40.451973	
14.798828	40.452452	
14.800781	40.452929	
14.802734	40.453405	
14.804688	40.453879	
14.806641	40.454351	
14.808594	40.454821	
14.810547	40.455290	
14.812500	40.455783	
14.814453	40.456302	
14.816406	40.456818	
14.818359	40.457333	
14.820312	40.457846	
14.822266	40.458357	
14.824219	40.458867	
14.826172	40.459375	
14.828125	40.459854	
